text,aspects,aspect_sentiment_pairs,aspect_opinion_pairs,triplets
"Nồi chắc chắn, dày dặn, cầm rất chắc tay. khi đun kín hơi, dễ sử dụng, dễ vệ sinh. Rất hài lòng về sản phẩm .","['Nồi', 'cầm', 'đun', '<IA>', '<IA>', 'sản phẩm']","[('Nồi', 'POS'), ('cầm', 'POS'), ('đun', 'POS'), ('<IA>', 'POS'), ('<IA>', 'POS'), ('sản phẩm', 'POS')]","[('Nồi', 'chắc chắn, dày dặn,'), ('cầm', 'rất chắc tay.'), ('đun', 'kín hơi,'), ('<IA>', 'dễ sử dụng,'), ('<IA>', 'dễ vệ sinh.'), ('sản phẩm', 'Rất hài lòng')]","[('Nồi', 'chắc chắn, dày dặn,', 'POS'), ('cầm', 'rất chắc tay.', 'POS'), ('đun', 'kín hơi,', 'POS'), ('<IA>', 'dễ sử dụng,', 'POS'), ('<IA>', 'dễ vệ sinh.', 'POS'), ('sản phẩm', 'Rất hài lòng', 'POS')]"
Quảng cáo chổi có dầu nhưng satn phẩm không có đâu. Quảng cáo không đúng với thực tế,"['Quảng cáo', 'satn phẩm', 'Quảng cáo']","[('Quảng cáo', 'NEU'), ('satn phẩm', 'NEG'), ('Quảng cáo', 'NEG')]","[('Quảng cáo', '<IO>'), ('satn phẩm', 'không có đâu.'), ('Quảng cáo', 'không đúng với thực tế')]","[('Quảng cáo', '<IO>', 'NEU'), ('satn phẩm', 'không có đâu.', 'NEG'), ('Quảng cáo', 'không đúng với thực tế', 'NEG')]"
màu bóng ko tươi và sáng như ảnh sản phẩm lắm nhưng với mình vậy cũng ok. bé nhà mình rất thích. đỡ phải ra tiệm mua lẻ lê từng cái,"['màu bóng', '<IA>', '<IA>', '<IA>']","[('màu bóng', 'NEG'), ('<IA>', 'POS'), ('<IA>', 'POS'), ('<IA>', 'POS')]","[('màu bóng', 'ko tươi và sáng'), ('<IA>', 'ok.'), ('<IA>', 'rất thích.'), ('<IA>', 'đỡ phải ra tiệm mua lẻ lê từng cái')]","[('màu bóng', 'ko tươi và sáng', 'NEG'), ('<IA>', 'ok.', 'POS'), ('<IA>', 'rất thích.', 'POS'), ('<IA>', 'đỡ phải ra tiệm mua lẻ lê từng cái', 'POS')]"
"Mình chọn màu xanh cho sinh nhật con trai mà lại gửi màu hồng. Nhưng mà gửi sớm hơn dự định, cảm ơn shop","['gửi', 'gửi']","[('gửi', 'NEG'), ('gửi', 'POS')]","[('gửi', 'màu hồng.'), ('gửi', 'sớm hơn dự định,')]","[('gửi', 'màu hồng.', 'NEG'), ('gửi', 'sớm hơn dự định,', 'POS')]"
"sản phẩm giao nhanh, đẹp nhưng lại giao sai màu, đặt hồng giao xanh","['giao', '<IA>', 'giao']","[('giao', 'POS'), ('<IA>', 'POS'), ('giao', 'NEG')]","[('giao', 'nhanh,'), ('<IA>', 'đẹp'), ('giao', 'sai màu,')]","[('giao', 'nhanh,', 'POS'), ('<IA>', 'đẹp', 'POS'), ('giao', 'sai màu,', 'NEG')]"
"Túi có thiết kế khá hay, nhưng điểm trừ là một số chỗ dây kéo bị rách, bong vải, nhìn khá cũ kỹ. Kim tuyến bị rớt ra khá nhiều. Mình mang đi làm chỉ được khoảng 1 tuần thì để luôn ở nhà vì kim tuyến rơi trên sàn văn phòng nhiều quá, bị nhắc nhở.","['thiết kế', 'dây kéo', '<IA>', 'Kim tuyến', 'mang đi làm']","[('thiết kế', 'POS'), ('dây kéo', 'NEG'), ('<IA>', 'NEG'), ('Kim tuyến', 'NEG'), ('mang đi làm', 'NEG')]","[('thiết kế', 'khá hay,'), ('dây kéo', 'bị rách, bong vải,'), ('<IA>', 'khá cũ kỹ.'), ('Kim tuyến', 'bị rớt ra khá nhiều.'), ('mang đi làm', 'chỉ được khoảng 1 tuần')]","[('thiết kế', 'khá hay,', 'POS'), ('dây kéo', 'bị rách, bong vải,', 'NEG'), ('<IA>', 'khá cũ kỹ.', 'NEG'), ('Kim tuyến', 'bị rớt ra khá nhiều.', 'NEG'), ('mang đi làm', 'chỉ được khoảng 1 tuần', 'NEG')]"
"Quạt mua về dùng ban đầu thì tốt, nhưng sau một thời gian sử dụng thì bơm nước bị yếu đi nhiều khiến cho việc làm mát không còn được hiệu quả như trước.","['dùng', 'bơm nước', 'bơm nước', 'việc làm mát', 'việc làm mát']","[('dùng', 'POS'), ('bơm nước', 'NEG'), ('bơm nước', 'NEG'), ('việc làm mát', 'NEG'), ('việc làm mát', 'NEG')]","[('dùng', 'tốt,'), ('bơm nước', 'bị yếu đi nhiều'), ('bơm nước', 'không còn được hiệu quả'), ('việc làm mát', 'bị yếu đi nhiều'), ('việc làm mát', 'không còn được hiệu quả')]","[('dùng', 'tốt,', 'POS'), ('bơm nước', 'bị yếu đi nhiều', 'NEG'), ('bơm nước', 'không còn được hiệu quả', 'NEG'), ('việc làm mát', 'bị yếu đi nhiều', 'NEG'), ('việc làm mát', 'không còn được hiệu quả', 'NEG')]"
Mình không thể lắp đc bánh xe vào mặc dú có rất nhiều lỗ ở đáy quạt. Vui lòng hướng dẫn ( quyển hướng dẫn sd không thấy ghi),"['lắp đc bánh xe', 'quyển hướng dẫn sd']","[('lắp đc bánh xe', 'NEG'), ('quyển hướng dẫn sd', 'NEG')]","[('lắp đc bánh xe', 'không thể'), ('quyển hướng dẫn sd', 'không thấy ghi)')]","[('lắp đc bánh xe', 'không thể', 'NEG'), ('quyển hướng dẫn sd', 'không thấy ghi)', 'NEG')]"
"quạt cháy như quạt thường o có hơi nước ,nhờ cửa hàng xuống xem lại ạ .",['quạt'],"[('quạt', 'NEG')]","[('quạt', 'o có hơi nước')]","[('quạt', 'o có hơi nước', 'NEG')]"
san phẩm tốt check dv ma vach  se tiep tu ung ho neu sp hieu qua,"['san phẩm', 'sp']","[('san phẩm', 'POS'), ('sp', 'POS')]","[('san phẩm', 'tốt'), ('sp', 'hieu qua')]","[('san phẩm', 'tốt', 'POS'), ('sp', 'hieu qua', 'POS')]"
"giao hàng nhanh. Đóng gói cẩn thận, mất 20 phút mới mở hết bọc nilong bọc xe. Anh nhân viên giao hàng nhiệt tình và dễ thương. sản phẩm nhìn tổng thể đẹp, chắc do để lâu nên các chi tiết xi inox bị lấm tấm rỉ xét. tay thắng nhìn hơi bị lô, giống xe trẻ em. mối hàng khung sườn không được sắc sảo lắm. chân chống 1 bên, nên hơi bất tiện. Nói chung, các chi tiết ở mức độ trung bình. chưa chạy thử nên chưa đánh giá được lúc vận hành.","['giao hàng', 'Đóng gói', 'Anh nhân viên giao hàng', 'Anh nhân viên giao hàng', 'sản phẩm', 'các chi tiết xi inox', 'tay thắng', 'mối hàng khung sườn', 'chân chống 1 bên,', 'các chi tiết']","[('giao hàng', 'POS'), ('Đóng gói', 'POS'), ('Anh nhân viên giao hàng', 'POS'), ('Anh nhân viên giao hàng', 'POS'), ('sản phẩm', 'POS'), ('các chi tiết xi inox', 'NEG'), ('tay thắng', 'NEG'), ('mối hàng khung sườn', 'NEG'), ('chân chống 1 bên,', 'NEG'), ('các chi tiết', 'NEG')]","[('giao hàng', 'nhanh.'), ('Đóng gói', 'cẩn thận,'), ('Anh nhân viên giao hàng', 'nhiệt tình'), ('Anh nhân viên giao hàng', 'dễ thương.'), ('sản phẩm', 'đẹp,'), ('các chi tiết xi inox', 'bị lấm tấm rỉ xét.'), ('tay thắng', 'hơi bị lô,'), ('mối hàng khung sườn', 'không được sắc sảo lắm.'), ('chân chống 1 bên,', 'hơi bất tiện.'), ('các chi tiết', 'ở mức độ trung bình.')]","[('giao hàng', 'nhanh.', 'POS'), ('Đóng gói', 'cẩn thận,', 'POS'), ('Anh nhân viên giao hàng', 'nhiệt tình', 'POS'), ('Anh nhân viên giao hàng', 'dễ thương.', 'POS'), ('sản phẩm', 'đẹp,', 'POS'), ('các chi tiết xi inox', 'bị lấm tấm rỉ xét.', 'NEG'), ('tay thắng', 'hơi bị lô,', 'NEG'), ('mối hàng khung sườn', 'không được sắc sảo lắm.', 'NEG'), ('chân chống 1 bên,', 'hơi bất tiện.', 'NEG'), ('các chi tiết', 'ở mức độ trung bình.', 'NEG')]"
"Sản phẩm xài cug tạm dc. Mùi ko thơm lắm, nói chung ko hợp với bé mình lắm","['xài', 'Mùi', '<IA>']","[('xài', 'NEU'), ('Mùi', 'NEG'), ('<IA>', 'NEG')]","[('xài', 'cug tạm dc.'), ('Mùi', 'ko thơm lắm,'), ('<IA>', 'ko hợp')]","[('xài', 'cug tạm dc.', 'NEU'), ('Mùi', 'ko thơm lắm,', 'NEG'), ('<IA>', 'ko hợp', 'NEG')]"
"Tôi sử dụng rất tốt, giá hợp lý, chắc chắn, đầy đủ phụ kiện, hút rất mạnh có điều hơi ồn","['sử dụng', 'giá', '<IA>', 'phụ kiện,', 'hút', '<IA>']","[('sử dụng', 'POS'), ('giá', 'POS'), ('<IA>', 'POS'), ('phụ kiện,', 'POS'), ('hút', 'POS'), ('<IA>', 'NEG')]","[('sử dụng', 'rất tốt,'), ('giá', 'hợp lý,'), ('<IA>', 'chắc chắn,'), ('phụ kiện,', 'đầy đủ'), ('hút', 'rất mạnh'), ('<IA>', 'hơi ồn')]","[('sử dụng', 'rất tốt,', 'POS'), ('giá', 'hợp lý,', 'POS'), ('<IA>', 'chắc chắn,', 'POS'), ('phụ kiện,', 'đầy đủ', 'POS'), ('hút', 'rất mạnh', 'POS'), ('<IA>', 'hơi ồn', 'NEG')]"
"đúng hàng như quảng cáo, giao nhanh, xài có hiệu quả cho gia đình, phụ nữ","['hàng', 'giao', 'xài']","[('hàng', 'POS'), ('giao', 'POS'), ('xài', 'POS')]","[('hàng', 'đúng hàng như quảng cáo,'), ('giao', 'nhanh,'), ('xài', 'có hiệu quả')]","[('hàng', 'đúng hàng như quảng cáo,', 'POS'), ('giao', 'nhanh,', 'POS'), ('xài', 'có hiệu quả', 'POS')]"
Giày đẹp như hình rất cảm ơn shop lần sau sẽ cố gắng ủng hộ shop,"['Giày', 'shop']","[('Giày', 'POS'), ('shop', 'POS')]","[('Giày', 'đẹp như hình'), ('shop', 'ủng hộ')]","[('Giày', 'đẹp như hình', 'POS'), ('shop', 'ủng hộ', 'POS')]"
mình rất hài lòng với sản phẩm. cảm ơn tiki rất nhiều,['sản phẩm.'],"[('sản phẩm.', 'POS')]","[('sản phẩm.', 'rất hài lòng')]","[('sản phẩm.', 'rất hài lòng', 'POS')]"
"Mặt nạ siêu tốt, tiện cho du lịch Tiki giao nhanh, cẩn thận","['Mặt nạ', '<IA>', 'giao']","[('Mặt nạ', 'POS'), ('<IA>', 'POS'), ('giao', 'POS')]","[('Mặt nạ', 'siêu tốt,'), ('<IA>', 'tiện'), ('giao', 'nhanh, cẩn thận')]","[('Mặt nạ', 'siêu tốt,', 'POS'), ('<IA>', 'tiện', 'POS'), ('giao', 'nhanh, cẩn thận', 'POS')]"
"áo rất đẹp, giống trong hình, mặc rất thoải mái ạ, thanks shop","['áo', '<IA>', 'mặc']","[('áo', 'POS'), ('<IA>', 'POS'), ('mặc', 'POS')]","[('áo', 'rất đẹp,'), ('<IA>', 'giống trong hình,'), ('mặc', 'rất thoải mái')]","[('áo', 'rất đẹp,', 'POS'), ('<IA>', 'giống trong hình,', 'POS'), ('mặc', 'rất thoải mái', 'POS')]"
ko giống như hình ko cho chọn sai voi.,"['<IA>', '<IA>']","[('<IA>', 'NEG'), ('<IA>', 'NEG')]","[('<IA>', 'ko giống như hình'), ('<IA>', 'ko cho chọn')]","[('<IA>', 'ko giống như hình', 'NEG'), ('<IA>', 'ko cho chọn', 'NEG')]"
Cam thay hai Long phục vu nhanh giao nhanh chat lượng ổn.,"['<IA>', 'phục vu', 'giao', 'chat lượng']","[('<IA>', 'POS'), ('phục vu', 'POS'), ('giao', 'POS'), ('chat lượng', 'POS')]","[('<IA>', 'hai Long'), ('phục vu', 'nhanh'), ('giao', 'nhanh'), ('chat lượng', 'ổn.')]","[('<IA>', 'hai Long', 'POS'), ('phục vu', 'nhanh', 'POS'), ('giao', 'nhanh', 'POS'), ('chat lượng', 'ổn.', 'POS')]"
Hang on phu hop gia tien. Chat luong cung phu hơp,"['gia tien.', 'Chat luong']","[('gia tien.', 'POS'), ('Chat luong', 'POS')]","[('gia tien.', 'phu hop'), ('Chat luong', 'phu hơp')]","[('gia tien.', 'phu hop', 'POS'), ('Chat luong', 'phu hơp', 'POS')]"
"mình mua sp này nhiều lần rồi, để vệ sinh cho em bé, tuy nhiên hơi tiếc là kích thước 4x4 này k có gói 500g hay 1kg, phải mua từng gói nhỏ","['kích thước 4x4 này', '<IA>']","[('kích thước 4x4 này', 'NEG'), ('<IA>', 'NEG')]","[('kích thước 4x4 này', 'k có gói 500g hay 1kg,'), ('<IA>', 'phải mua từng gói nhỏ')]","[('kích thước 4x4 này', 'k có gói 500g hay 1kg,', 'NEG'), ('<IA>', 'phải mua từng gói nhỏ', 'NEG')]"
"Sách hay và rất dễ đọc, cách viết của tác giả gần gũi giọng văn thiện cảm, dễ hiểu. Sách phù hợp với những ai đang muốn thành lập doanh nghiệp hoặc đg quản lý doanh nghiệp nên đọc để học hỏi thêm kiến thức và kinh nghiệm từ tác giả. Tiki giao khá nhanh, lịch sự, sách rất mới và được bọc cẩn thận.","['Sách', 'Sách', 'cách viết của tác giả', 'cách viết của tác giả', 'giọng văn', 'giọng văn', 'Sách', 'Tiki', 'giao', 'sách', 'bọc']","[('Sách', 'POS'), ('Sách', 'POS'), ('cách viết của tác giả', 'POS'), ('cách viết của tác giả', 'POS'), ('giọng văn', 'POS'), ('giọng văn', 'POS'), ('Sách', 'POS'), ('Tiki', 'POS'), ('giao', 'POS'), ('sách', 'POS'), ('bọc', 'POS')]","[('Sách', 'hay'), ('Sách', 'rất dễ đọc,'), ('cách viết của tác giả', 'gần gũi'), ('cách viết của tác giả', 'thiện cảm, dễ hiểu.'), ('giọng văn', 'gần gũi'), ('giọng văn', 'thiện cảm, dễ hiểu.'), ('Sách', 'phù hợp'), ('Tiki', 'khá nhanh, lịch sự,'), ('giao', 'khá nhanh, lịch sự,'), ('sách', 'rất mới'), ('bọc', 'cẩn thận.')]","[('Sách', 'hay', 'POS'), ('Sách', 'rất dễ đọc,', 'POS'), ('cách viết của tác giả', 'gần gũi', 'POS'), ('cách viết của tác giả', 'thiện cảm, dễ hiểu.', 'POS'), ('giọng văn', 'gần gũi', 'POS'), ('giọng văn', 'thiện cảm, dễ hiểu.', 'POS'), ('Sách', 'phù hợp', 'POS'), ('Tiki', 'khá nhanh, lịch sự,', 'POS'), ('giao', 'khá nhanh, lịch sự,', 'POS'), ('sách', 'rất mới', 'POS'), ('bọc', 'cẩn thận.', 'POS')]"
"Sách hay dành cho các bạn trẻ có khát vọng xây dựng 1 sự nghiệp , những lời khuyên ,những hành động để đạt được thành công, mục đích .",['Sách'],"[('Sách', 'POS')]","[('Sách', 'hay')]","[('Sách', 'hay', 'POS')]"
Mua sách ở tiki khỏi lo về sách vở .đặt hàng dễ dàng ! Mỗi tội giao hàng 4-5 ngày mới có,"['Mua sách ở tiki', '.đặt hàng', 'giao hàng']","[('Mua sách ở tiki', 'POS'), ('.đặt hàng', 'POS'), ('giao hàng', 'NEG')]","[('Mua sách ở tiki', 'khỏi lo'), ('.đặt hàng', 'dễ dàng'), ('giao hàng', '4-5 ngày mới có')]","[('Mua sách ở tiki', 'khỏi lo', 'POS'), ('.đặt hàng', 'dễ dàng', 'POS'), ('giao hàng', '4-5 ngày mới có', 'NEG')]"
Tiki giao hàng từ tận hôm thứ 7 cơ. Mà vì không có nhà nên hôm nay mới nhận được. Mà không hiểu sao được tận 2 bookmark 😂😂😂,['giao hàng'],"[('giao hàng', 'POS')]","[('giao hàng', 'từ tận hôm thứ 7 cơ.')]","[('giao hàng', 'từ tận hôm thứ 7 cơ.', 'POS')]"
tiki giáo hàng rất tốt và về quyển truyện mình rất hài lòng cảm ơn tiki,"['giáo hàng', 'quyển truyện']","[('giáo hàng', 'POS'), ('quyển truyện', 'POS')]","[('giáo hàng', 'rất tốt'), ('quyển truyện', 'rất hài lòng')]","[('giáo hàng', 'rất tốt', 'POS'), ('quyển truyện', 'rất hài lòng', 'POS')]"
Giao siêu nhanh luônnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,['Giao'],"[('Giao', 'POS')]","[('Giao', 'siêu nhanh luônnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn')]","[('Giao', 'siêu nhanh luônnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn', 'POS')]"
nhận hồi lâu rồi mà giờ mới đánh giá :)) ngon bổ rẻ :)),[],[],[],[]
Bọc sách cẩn thận. Giao hàng đúng hẹn. Cám ơn Tiki!,"['Bọc sách', 'Giao hàng']","[('Bọc sách', 'POS'), ('Giao hàng', 'POS')]","[('Bọc sách', 'cẩn thận.'), ('Giao hàng', 'đúng hẹn.')]","[('Bọc sách', 'cẩn thận.', 'POS'), ('Giao hàng', 'đúng hẹn.', 'POS')]"
"Tiki hỗ trợ mình đổi trả sản phẩm nhé, sản phẩm thợ qua không lắp đặt được.",['lắp đặt'],"[('lắp đặt', 'NEG')]","[('lắp đặt', 'không lắp đặt được.')]","[('lắp đặt', 'không lắp đặt được.', 'NEG')]"
"Mình lắp đặt cũng mất hơn 1,2 trieu thấy đắt quá, còn cách tính thì cũng không hiểu lắm","['lắp đặt', 'cách tính']","[('lắp đặt', 'NEG'), ('cách tính', 'NEG')]","[('lắp đặt', 'đắt quá,'), ('cách tính', 'không hiểu lắm')]","[('lắp đặt', 'đắt quá,', 'NEG'), ('cách tính', 'không hiểu lắm', 'NEG')]"
T đã mua 1 cái giờ muốn mua thêm 1 cái nữa thì có giảm k ???,[],[],[],[]
Rất dễ thương anh ship cũng dễ thương nữa ship nhanh rẻ,"['<IA>', 'anh ship', 'ship', '<IA>']","[('<IA>', 'POS'), ('anh ship', 'POS'), ('ship', 'POS'), ('<IA>', 'POS')]","[('<IA>', 'Rất dễ thương'), ('anh ship', 'dễ thương'), ('ship', 'nhanh'), ('<IA>', 'rẻ')]","[('<IA>', 'Rất dễ thương', 'POS'), ('anh ship', 'dễ thương', 'POS'), ('ship', 'nhanh', 'POS'), ('<IA>', 'rẻ', 'POS')]"
"Shop giao màu tối quá, cứ nghĩ là 3 màu giống hình. Lần sau mình mua nữa cho mình chọn màu được không?",['màu'],"[('màu', 'NEG')]","[('màu', 'tối quá,')]","[('màu', 'tối quá,', 'NEG')]"
"sản phẩm tốt, lắp vào vừa vặn, đóng gói sản phẩm chắc chắn","['sản phẩm', 'lắp vào', 'đóng gói']","[('sản phẩm', 'POS'), ('lắp vào', 'POS'), ('đóng gói', 'POS')]","[('sản phẩm', 'tốt,'), ('lắp vào', 'vừa vặn,'), ('đóng gói', 'chắc chắn')]","[('sản phẩm', 'tốt,', 'POS'), ('lắp vào', 'vừa vặn,', 'POS'), ('đóng gói', 'chắc chắn', 'POS')]"
"nhựa mềm mèo nhảy lên bị võng xuống ngay , giáo hàng k đúng vs miêu tả","['nhựa', '<IA>', 'hàng']","[('nhựa', 'NEG'), ('<IA>', 'NEG'), ('hàng', 'NEG')]","[('nhựa', 'mềm'), ('<IA>', 'bị võng xuống ngay'), ('hàng', 'k đúng vs miêu tả')]","[('nhựa', 'mềm', 'NEG'), ('<IA>', 'bị võng xuống ngay', 'NEG'), ('hàng', 'k đúng vs miêu tả', 'NEG')]"
"sản phẩm như hình, tuy nhiên uống có vị đắng, k ngọt như thông thường. Nhìn màu sắc như vàng sậm giống bột nghệ. Nhưng nói chung mình dùng vẫn ổn.","['sản phẩm', 'vị', 'dùng']","[('sản phẩm', 'POS'), ('vị', 'NEG'), ('dùng', 'POS')]","[('sản phẩm', 'như hình,'), ('vị', 'đắng, k ngọt'), ('dùng', 'vẫn ổn.')]","[('sản phẩm', 'như hình,', 'POS'), ('vị', 'đắng, k ngọt', 'NEG'), ('dùng', 'vẫn ổn.', 'POS')]"
"Mẹ mình bị đau dạ dày, pha tinh bột nghệ uống mỗi sáng thấy đỡ hơn rất nhiều. Mình trộn bột nghệ với sữa chua đắp mặt cũng rất tốt","['pha tinh bột nghệ uống', 'trộn bột nghệ với sữa chua đắp mặt']","[('pha tinh bột nghệ uống', 'POS'), ('trộn bột nghệ với sữa chua đắp mặt', 'POS')]","[('pha tinh bột nghệ uống', 'đỡ hơn rất nhiều.'), ('trộn bột nghệ với sữa chua đắp mặt', 'rất tốt')]","[('pha tinh bột nghệ uống', 'đỡ hơn rất nhiều.', 'POS'), ('trộn bột nghệ với sữa chua đắp mặt', 'rất tốt', 'POS')]"
Sản phẩm được bao gói kín hút chân không. Mua 1 ký sẽ gồm 2 hộp 500gr nên không sợ bất tiện.,"['bao gói', '<IA>']","[('bao gói', 'POS'), ('<IA>', 'POS')]","[('bao gói', 'kín hút chân không.'), ('<IA>', 'không sợ bất tiện.')]","[('bao gói', 'kín hút chân không.', 'POS'), ('<IA>', 'không sợ bất tiện.', 'POS')]"
"Sản phẩm đúng hình, chất lượng tốt, đóng gói cẩn thận","['Sản phẩm', 'chất lượng', 'đóng gói']","[('Sản phẩm', 'POS'), ('chất lượng', 'POS'), ('đóng gói', 'POS')]","[('Sản phẩm', 'đúng hình,'), ('chất lượng', 'tốt,'), ('đóng gói', 'cẩn thận')]","[('Sản phẩm', 'đúng hình,', 'POS'), ('chất lượng', 'tốt,', 'POS'), ('đóng gói', 'cẩn thận', 'POS')]"
"Chưa sử dụng nhưng mẫu mã đẹp, tạo cảm giác tin tưởng",['mẫu mã'],"[('mẫu mã', 'POS')]","[('mẫu mã', 'đẹp, tạo cảm giác tin tưởng')]","[('mẫu mã', 'đẹp, tạo cảm giác tin tưởng', 'POS')]"
"Sp thơm, bao bì mới, mùi thơm rất dễ chịu ko quá gắt.","['Sp', 'bao bì', 'mùi thơm']","[('Sp', 'POS'), ('bao bì', 'POS'), ('mùi thơm', 'POS')]","[('Sp', 'thơm,'), ('bao bì', 'mới,'), ('mùi thơm', 'rất dễ chịu ko quá gắt.')]","[('Sp', 'thơm,', 'POS'), ('bao bì', 'mới,', 'POS'), ('mùi thơm', 'rất dễ chịu ko quá gắt.', 'POS')]"
"Túi thơm nhỏ xinh thơm ngát cả phòng luôn, cực kì thích. Sẽ mua ủng hộ tiếp.","['Túi thơm', '<IA>', '<IA>']","[('Túi thơm', 'POS'), ('<IA>', 'POS'), ('<IA>', 'POS')]","[('Túi thơm', 'nhỏ xinh'), ('<IA>', 'thơm ngát cả phòng luôn,'), ('<IA>', 'cực kì thích.')]","[('Túi thơm', 'nhỏ xinh', 'POS'), ('<IA>', 'thơm ngát cả phòng luôn,', 'POS'), ('<IA>', 'cực kì thích.', 'POS')]"
