text,label
Sản phẩm có kích thước không đúng cho 2 cửa sau santafe. Quá dài. Đề nghị trả hàng.,"Sản phẩm có kích thước không đúng cho 2 cửa sau santafe. Quá dài. Đề nghị trả hàng.####[([0, 1], [5, 6], 'NEG'), ([0, 1], [12, 13], 'NEG'), ([3, 4], [5, 6], 'NEG'), ([3, 4], [12, 13], 'NEG'), ([16, 17], [14, 15], 'NEU')]"
bình giữ nhiệt nóng hay lạnh đều rất lâu. có điều không có đế cao su nên dễ trượt,"bình giữ nhiệt nóng hay lạnh đều rất lâu. có điều không có đế cao su nên dễ trượt####[([1, 2], [7, 8], 'POS'), ([13, 14, 15], [11, 12], 'NEG'), ([18], [17], 'NEG')]"
"Sản phẩm tệ khoá cài chưa động đã rơi ra có đổi khoá giống hình nhu shop chụp mẫu không ,chụp 1 kieu gui khách hàng 1kieu la sao","Sản phẩm tệ khoá cài chưa động đã rơi ra có đổi khoá giống hình nhu shop chụp mẫu không ,chụp 1 kieu gui khách hàng 1kieu la sao####[([0, 1], [2], 'NEG'), ([3, 4], [5, 6, 7, 8, 9], 'NEG'), ([11, 12], [], 'NEU'), ([24, 25], [20, 21, 22, 23, 24, 25, 26], 'NEG')]"
Hài lòng với sản phẩm này Giao hàng nhanh Chất lượng tốt,"Hài lòng với sản phẩm này Giao hàng nhanh Chất lượng tốt####[([3, 4], [0, 1], 'POS'), ([6, 7], [8], 'POS'), ([9, 10], [11], 'POS')]"
Tôi rất hài lòng về sản phẩm bé dùng rất thich và vui,"Tôi rất hài lòng về sản phẩm bé dùng rất thich và vui####[([5, 6], [2, 3], 'POS'), ([8], [10], 'POS'), ([8], [12], 'POS')]"
sách hay cho trẻ em. hình ảnh thực tế giúp trẻ dễ nhận biết,"sách hay cho trẻ em. hình ảnh thực tế giúp trẻ dễ nhận biết####[([0], [1], 'POS'), ([5, 6], [7, 8], 'POS'), ([5, 6], [11, 12, 13], 'POS')]"
Rất hài lòng vơia sảm phẩm . Sip nhanh . Nhân viên sip nhiệt tình . Sản phẩm. Tuỵet,"Rất hài lòng vơia sảm phẩm . Sip nhanh . Nhân viên sip nhiệt tình . Sản phẩm. Tuỵet####[([4, 5], [1, 2], 'POS'), ([7], [8], 'POS'), ([10, 11, 12], [13, 14], 'POS'), ([16, 17], [18], 'POS')]"
"Sách rất bổ ích và có nhiều kiến thức. Tiki giao hàng nhanh chóng, làm việc rất tốt. Lần sau sẽ ủng hộ thêm nữa.","Sách rất bổ ích và có nhiều kiến thức. Tiki giao hàng nhanh chóng, làm việc rất tốt. Lần sau sẽ ủng hộ thêm nữa.####[([0], [2, 3], 'POS'), ([7, 8], [6], 'POS'), ([10, 11], [12, 13], 'POS'), ([14, 15], [16, 17], 'POS'), ([], [20, 21, 22, 23], 'POS')]"
"Sách hay, nhiều hình, lượng kiến thức vừa đủ để bé tham khảo.","Sách hay, nhiều hình, lượng kiến thức vừa đủ để bé tham khảo.####[([0], [1], 'POS'), ([3], [2], 'POS'), ([4, 5, 6], [7, 8], 'POS')]"
"Sách đẹp, hay đáng mua, cháu tôi rất thích, giao hàng nhanh,","Sách đẹp, hay đáng mua, cháu tôi rất thích, giao hàng nhanh,####[([0], [1, 2], 'POS'), ([], [3, 4], 'POS'), ([], [8], 'POS'), ([9, 10], [11], 'POS')]"
"- Ưu điểm: + dây dài 1.5m rất hợp lý, không quá ngắn hoặc quá dài.+ các gốc kết nối đều mạ vàng, tránh han gỉ trong quá trình sử dụng lâu dài.+ tốc độ đọc dữ liệu ổn.- Hạn chế: cổng MiniUSB hơi lỏng 1 chút.","- Ưu điểm: + dây dài 1.5m rất hợp lý, không quá ngắn hoặc quá dài.+ các gốc kết nối đều mạ vàng, tránh han gỉ trong quá trình sử dụng lâu dài.+ tốc độ đọc dữ liệu ổn.- Hạn chế: cổng MiniUSB hơi lỏng 1 chút.####[([4, 5, 6], [7, 8, 9], 'POS'), ([17, 18, 19], [21, 22, 23, 24, 25], 'POS'), ([33, 34, 35, 36, 37], [38], 'POS'), ([41, 42], [43, 44], 'NEG')]"
"Mặc dù báo là thứ 5 mới giao nhưng thứ 3 đã có. Tiki giao khá nhanh, sản phẩm ổn, đep, dù bao có hơi rách một chút nhưng cũng không ảnh hưởng. Khá hài lòng.","Mặc dù báo là thứ 5 mới giao nhưng thứ 3 đã có. Tiki giao khá nhanh, sản phẩm ổn, đep, dù bao có hơi rách một chút nhưng cũng không ảnh hưởng. Khá hài lòng.####[([7], [], 'POS'), ([14], [15, 16], 'POS'), ([17, 18], [19, 20], 'POS'), ([22], [24, 25], 'NEG'), ([], [30, 31, 32], 'POS'), ([], [34, 35], 'POS')]"
Tốt. Đặt lần đầu bị lỗi gì đó được đền cái voucher. Đặt lại thì ok. Mình dùng để nối ổ cứng ngoài. Mỗi tội 1.5m dài quá. Biết vậy mua 0.5m thôi,"Tốt. Đặt lần đầu bị lỗi gì đó được đền cái voucher. Đặt lại thì ok. Mình dùng để nối ổ cứng ngoài. Mỗi tội 1.5m dài quá. Biết vậy mua 0.5m thôi####[([], [0], 'POS'), ([5], [8, 9, 10, 11], 'POS'), ([12, 13], [15], 'POS'), ([17], [], 'NEU'), ([25, 26], [27], 'NEG')]"
Dù mức giá cao hơn so với mặt bằng chung nhưng chất lượng không vượt trội. Lỏng lẽo so với cáp rẻ tiền thông thường. Không đáng để đầu tư :),"Dù mức giá cao hơn so với mặt bằng chung nhưng chất lượng không vượt trội. Lỏng lẽo so với cáp rẻ tiền thông thường. Không đáng để đầu tư :)####[([1, 2], [3], 'NEG'), ([11, 12], [13, 14, 15], 'NEG'), ([], [16, 17], 'NEG'), ([], [25, 26, 27, 28, 29], 'NEG')]"
"hi shop. mình mua nhầm cap mini usb, đáng ra mua microUSB. mình có thể đổi được không? thanks shop","hi shop. mình mua nhầm cap mini usb, đáng ra mua microUSB. mình có thể đổi được không? thanks shop####[([15], [], 'NEU')]"
Cáp mạ chất lượng. Giao tiếp ổn. Thân cáp bọc nhựa dày. Chắc chắn. Cáp khá to và dẻo,"Cáp mạ chất lượng. Giao tiếp ổn. Thân cáp bọc nhựa dày. Chắc chắn. Cáp khá to và dẻo####[([0, 1], [2, 3], 'POS'), ([4, 5], [6], 'POS'), ([7, 8], [9, 10, 11], 'POS'), ([], [12, 13], 'POS'), ([14], [16], 'POS'), ([14], [18], 'POS')]"
Giao hàng đúng giờ . Hàng tốt . Tôi sẽ tiếp tục mua hàng trên TIKI,"Giao hàng đúng giờ . Hàng tốt . Tôi sẽ tiếp tục mua hàng trên TIKI####[([0, 1], [2, 3], 'POS'), ([5], [6], 'POS'), ([15], [9, 10, 11, 12, 13], 'POS')]"
Cáp dùng tốt . Khác chắc chắn. Nhựa dẻo chất lượng,"Cáp dùng tốt . Khác chắc chắn. Nhựa dẻo chất lượng####[([1], [2], 'POS'), ([], [5, 6], 'POS'), ([7, 8], [9, 10], 'POS')]"
"Sản phẩm như mô tả, mua để sạc các thiết bị sử dụng cổng USB Mini B","Sản phẩm như mô tả, mua để sạc các thiết bị sử dụng cổng USB Mini B####[([0, 1], [2, 3, 4], 'POS'), ([7], [], 'NEU')]"
Mua được 1 tuần xài không vấn đề. Sản phẩm được bao bọc chắc chắn,"Mua được 1 tuần xài không vấn đề. Sản phẩm được bao bọc chắc chắn####[([4], [5, 6, 7], 'POS'), ([11, 12], [13, 14], 'POS')]"
Rất hài lòng với sản phẩm đã nhận được. Cám ơn Shop.,"Rất hài lòng với sản phẩm đã nhận được. Cám ơn Shop.####[([4, 5], [1, 2], 'POS'), ([11], [9, 10], 'POS')]"
"chat luong , gia cua san pham + dich vu Tiki now deu 5 sao. cam on rat nhieu!","chat luong , gia cua san pham + dich vu Tiki now deu 5 sao. cam on rat nhieu!####[([0, 1], [13, 14], 'POS'), ([3, 4, 5, 6], [13, 14], 'POS'), ([8, 9, 10, 11], [13, 14], 'POS'), ([], [15, 16, 17, 18], 'POS')]"
"Hàng chính hãng, dùng tốt","Hàng chính hãng, dùng tốt####[([0], [1, 2], 'POS'), ([3], [4], 'POS')]"
Hàng nhận được màu khá là khác so với ảnh chụp quảng cáo của shop. Mình nhìn ảnh quảng cáo bán hàng thì nghĩ là đá tự nhiên nguyên chứ không cảm giác là bột. Hàng nhận được còn thấy lấm tấm bụi mịn đen phía trong => khả năng là bột đá ép. Anw niềm tin thôi vậy! Sản phẩm có lẽ phù hợp giá như kmai. Nếu giá đủ hơn 500-600k thì không đáng mua.,"Hàng nhận được màu khá là khác so với ảnh chụp quảng cáo của shop. Mình nhìn ảnh quảng cáo bán hàng thì nghĩ là đá tự nhiên nguyên chứ không cảm giác là bột. Hàng nhận được còn thấy lấm tấm bụi mịn đen phía trong => khả năng là bột đá ép. Anw niềm tin thôi vậy! Sản phẩm có lẽ phù hợp giá như kmai. Nếu giá đủ hơn 500-600k thì không đáng mua.####[([3], [4, 5, 6, 7, 8, 9, 10, 11, 12], 'NEG'), ([35], [40, 41, 42, 43, 44, 45, 46], 'NEG'), ([64], [62, 63], 'POS'), ([69], [74, 75, 76], 'NEG')]"
cần sự hỗ trợ kĩ thuật. tôi mới nhận míc. nhưng míc chị kéo xa được không quá 15m. môi trường không một chút vật cản,"cần sự hỗ trợ kĩ thuật. tôi mới nhận míc. nhưng míc chị kéo xa được không quá 15m. môi trường không một chút vật cản####[([2, 3, 4, 5], [0, 1], 'NEU'), ([13, 14], [16, 17, 18], 'NEG')]"
giao hàng nhanh và cẩn thận. đây là quyển thứ 3 mình mua ở tiki. là quà tặng cho các cháu. vừa đẹp vừa bổ ích. tranh ảnh minh hoạ dễ thương và dễ hiểu.,"giao hàng nhanh và cẩn thận. đây là quyển thứ 3 mình mua ở tiki. là quà tặng cho các cháu. vừa đẹp vừa bổ ích. tranh ảnh minh hoạ dễ thương và dễ hiểu.####[([0, 1], [2], 'POS'), ([0, 1], [4, 5], 'POS'), ([], [22], 'POS'), ([], [24, 25], 'POS'), ([26, 27, 28, 29], [30, 31], 'POS'), ([26, 27, 28, 29], [33, 34], 'POS')]"
"Sách hay, giấy đẹp, giao nhanh. Mọi người hãy mua cho con yêu nhé. Rất bổ ích đấy ạ.","Sách hay, giấy đẹp, giao nhanh. Mọi người hãy mua cho con yêu nhé. Rất bổ ích đấy ạ.####[([0], [1], 'POS'), ([2], [3], 'POS'), ([4], [5], 'POS'), ([], [8, 9], 'POS'), ([], [14, 15, 16], 'POS')]"
"Rất đẹp, bìa cứng, hình co mau sac hinh ảnh đẹp, giấy bóng... rat thich khi mua dc sach tot maf gia chi 150k luon ship.","Rất đẹp, bìa cứng, hình co mau sac hinh ảnh đẹp, giấy bóng... rat thich khi mua dc sach tot maf gia chi 150k luon ship.####[([], [0, 1], 'POS'), ([2], [3], 'POS'), ([4, 5, 6, 7, 8, 9], [10], 'POS'), ([11], [12], 'POS'), ([], [14], 'POS'), ([18], [19], 'POS'), ([21], [23, 24, 25], 'POS')]"
"Sách nhận được đẹp, nội dung phong phú, có bìa sách bảo vệ, phù hợp cho trẻ 5 tuổi trở lên","Sách nhận được đẹp, nội dung phong phú, có bìa sách bảo vệ, phù hợp cho trẻ 5 tuổi trở lên####[([0], [3], 'POS'), ([4, 5], [6, 7], 'POS'), ([9, 10, 11, 12], [8], 'POS')]"
"Cháu mình 8 tuổi rất thích đọc. Sách bìa dày, hình ảnh minh hoạ đẹp, nội dung phong phú, ngắn gọn đơn giản cho bé tiếp cận.","Cháu mình 8 tuổi rất thích đọc. Sách bìa dày, hình ảnh minh hoạ đẹp, nội dung phong phú, ngắn gọn đơn giản cho bé tiếp cận.####[([6], [5], 'POS'), ([8], [9], 'POS'), ([10, 11, 12, 13], [14], 'POS'), ([15, 16], [17, 18, 19, 20, 21, 22], 'POS')]"
"Nội dung rất hay và thú vị, chất lượng giấy tốt, rất đáng để bỏ thời gian mà đọc","Nội dung rất hay và thú vị, chất lượng giấy tốt, rất đáng để bỏ thời gian mà đọc####[([0, 1], [3], 'POS'), ([0, 1], [5, 6], 'POS'), ([7, 8, 9], [10], 'POS'), ([18], [12, 13, 14, 15, 16], 'POS')]"
"rất hài lòng, mua tặng các con vì thành tích học kỳ 1 rất tốt","rất hài lòng, mua tặng các con vì thành tích học kỳ 1 rất tốt####[([], [1, 2], 'POS')]"
"Tiki giao sách nhanh, sách mới cứng, đẹp còn nguyên bọc nilon bên ngoài. Rất hài lòng","Tiki giao sách nhanh, sách mới cứng, đẹp còn nguyên bọc nilon bên ngoài. Rất hài lòng####[([1, 2], [3], 'POS'), ([4], [5, 6, 7], 'POS'), ([10, 11], [8, 9], 'POS'), ([], [15, 16], 'POS')]"
"sách hay thật sự, đọc từ hồi tiểu học mà mất nên giờ kiếm để mua lại, thích lắm luôn aaaa","sách hay thật sự, đọc từ hồi tiểu học mà mất nên giờ kiếm để mua lại, thích lắm luôn aaaa####[([0], [1, 2, 3], 'POS'), ([], [17, 18], 'POS')]"
"Máy xay tốt, không ồn lắm Chỉ có nhược điểm là cafe xay xong hay dính ở đáy máy, Mình có clip xay thử cho bạn nào đang cần mua tham khảo nèhttps://youtu.be/_kk-NZdW2NA","Máy xay tốt, không ồn lắm Chỉ có nhược điểm là cafe xay xong hay dính ở đáy máy, Mình có clip xay thử cho bạn nào đang cần mua tham khảo nèhttps://youtu.be/_kk-NZdW2NA####[([0, 1], [2, 3, 4], 'POS'), ([12], [15, 16, 17, 18], 'NEG')]"
"Đã mua và sử dụng được một thời gian. Máy xay tốt, không có vấn đề gì, chỉ có nhược điểm là không tháo phần cối xay ra để vệ sinh được, muốn vệ sinh thì phải dùng vải để lau.","Đã mua và sử dụng được một thời gian. Máy xay tốt, không có vấn đề gì, chỉ có nhược điểm là không tháo phần cối xay ra để vệ sinh được, muốn vệ sinh thì phải dùng vải để lau.####[([3, 4], [], 'NEU'), ([9, 10], [11, 12, 13, 14, 15, 16], 'POS'), ([29, 30], [22, 23, 24, 25, 26, 27], 'NEG')]"
"Mình đã nhận được máy trưa nay, máy gọn ,đẹp, chạy êm . Phù hợp cho nhà có ít người, thích dùng cafe nguyên chất ,xay cafe và thưởng thức liền .Không sợ mất mùi, rất hài lòng.","Mình đã nhận được máy trưa nay, máy gọn ,đẹp, chạy êm . Phù hợp cho nhà có ít người, thích dùng cafe nguyên chất ,xay cafe và thưởng thức liền .Không sợ mất mùi, rất hài lòng.####[([7], [8, 9], 'POS'), ([10], [11], 'POS'), ([34], [31, 32, 33], 'POS'), ([], [36, 37], 'POS')]"
"Máy xay khá mịn, mình không biết cf mịn thì có ngon ko. Mỗi nhược điểm phần đáy bị dính phải lấy muỗng cạo ra thì cà phê mới rớt ra .","Máy xay khá mịn, mình không biết cf mịn thì có ngon ko. Mỗi nhược điểm phần đáy bị dính phải lấy muỗng cạo ra thì cà phê mới rớt ra .####[([0, 1], [2, 3], 'POS'), ([17], [18, 19], 'NEG')]"
nhận hàng về dùng say thử nhưng máy không hoạt động bị lỗi và đành đóng gói lại chờ đổi nhận trả.... mong shop giải quyết....,"nhận hàng về dùng say thử nhưng máy không hoạt động bị lỗi và đành đóng gói lại chờ đổi nhận trả.... mong shop giải quyết....####[([3, 4, 5], [7, 8, 9, 10, 11, 12], 'NEG'), ([19, 20, 21], [], 'NEU')]"
Shop làm mình ngạc nhiên 😱! Mới order trưa mà chiều 4h đã nhận đc! 5* nha shop,"Shop làm mình ngạc nhiên 😱! Mới order trưa mà chiều 4h đã nhận đc! 5* nha shop####[([0], [3, 4], 'POS'), ([13], [6, 7, 8, 9, 10, 11, 12], 'POS'), ([17], [15], 'POS')]"
"sản phẩm này khá tốt ,dung tích hơi bị nhỏ, sử dụng cho gia đình là vừa, mình mua cái thứ 5 rồi, nhưng chưa có cái nào gửi bảo hành cả.","sản phẩm này khá tốt ,dung tích hơi bị nhỏ, sử dụng cho gia đình là vừa, mình mua cái thứ 5 rồi, nhưng chưa có cái nào gửi bảo hành cả.####[([0, 1, 2], [3, 4], 'POS'), ([5, 6], [7, 8, 9], 'NEG'), ([10, 11, 12, 13, 14], [16], 'POS'), ([], [24, 25, 26, 27, 28, 29, 30, 31], 'POS')]"
"Máy này em dùng xay tiêu và ớt rất nhuyễn, nhưng cho e hỏi, lúc xài xong rửa thì có thể dốc ngược máy xuống rửa được ko ạ?","Máy này em dùng xay tiêu và ớt rất nhuyễn, nhưng cho e hỏi, lúc xài xong rửa thì có thể dốc ngược máy xuống rửa được ko ạ?####[([3, 4, 5, 6, 7], [8, 9], 'POS'), ([17], [], 'NEU')]"
máy xay nhanh nhưng mà dung tích nhỏ nên rất mất công. cái này nên cân nhắc khi mua. nếu mua để xay gia vị rất tiện.,"máy xay nhanh nhưng mà dung tích nhỏ nên rất mất công. cái này nên cân nhắc khi mua. nếu mua để xay gia vị rất tiện.####[([0, 1], [2], 'POS'), ([5, 6], [7], 'NEG'), ([], [9, 10, 11], 'NEG'), ([22, 23, 24], [25, 26], 'POS')]"
"Máy hơi ồn, hơi bất tiện khi muốn chốc hết cà phê xuống rồi lấy muỗng cạo xuống!","Máy hơi ồn, hơi bất tiện khi muốn chốc hết cà phê xuống rồi lấy muỗng cạo xuống!####[([0], [1, 2], 'NEG'), ([8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [3, 4, 5], 'NEG')]"
"Khâu lấy cafe sau khi xay hơi bất tiện, khó khăn. Vệ sinh cũng khó.","Khâu lấy cafe sau khi xay hơi bất tiện, khó khăn. Vệ sinh cũng khó.####[([0, 1, 2, 3, 4, 5], [6, 7, 8, 9, 10], 'NEG'), ([11, 12], [13, 14], 'NEG')]"
"Máy xay hạt mịn, xài êm, cảm thấy khá hài lòng về sản phẩm.","Máy xay hạt mịn, xài êm, cảm thấy khá hài lòng về sản phẩm.####[([0, 1], [2, 3], 'POS'), ([4], [5], 'POS'), ([12, 13], [8, 9, 10], 'POS')]"
Mới mua thì xài cũng hài lòng nhưng chưa được 1 năm đã hỏng.,"Mới mua thì xài cũng hài lòng nhưng chưa được 1 năm đã hỏng.####[([3], [4, 5, 6], 'POS'), ([], [8, 9, 10, 11, 12, 13], 'NEG')]"
"Dùng xay tiêu , cf quá tuyệt vời, máy chạy êm. Giá cả hợp lý","Dùng xay tiêu , cf quá tuyệt vời, máy chạy êm. Giá cả hợp lý####[([0, 1, 2, 3, 4], [5, 6, 7], 'POS'), ([8, 9], [10], 'POS'), ([11, 12], [13, 14], 'POS')]"
"Chai to, kem dễ thấm vào da, lên tone nhẹ nhàng nhìn rất tự nhiên. Mùi thơm dễ thương","Chai to, kem dễ thấm vào da, lên tone nhẹ nhàng nhìn rất tự nhiên. Mùi thơm dễ thương####[([0], [1], 'POS'), ([2], [3, 4, 5, 6], 'POS'), ([8], [9, 10, 11, 12, 13, 14], 'POS'), ([15, 16], [17, 18], 'POS')]"
"Sách đẹp, chất lượng tốt, không bị bẩn hay hỏng gáy xước xác gì, được giảm 50% thì thế này rất tuyệt. Nội dung thực tế, gần gũi và ý nghĩa","Sách đẹp, chất lượng tốt, không bị bẩn hay hỏng gáy xước xác gì, được giảm 50% thì thế này rất tuyệt. Nội dung thực tế, gần gũi và ý nghĩa####[([0], [1], 'POS'), ([2, 3], [4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'POS'), ([], [15, 16], 'POS'), ([], [20, 21], 'POS'), ([22, 23], [24, 25, 26, 27], 'POS'), ([22, 23], [29, 30], 'POS')]"
"Sách mới nguyên,to và dày hơn mình nghĩ. Bìa đẹp, nọi dung khá hay, đoạn đầu tuyệt vời, về cuối hơi đuối","Sách mới nguyên,to và dày hơn mình nghĩ. Bìa đẹp, nọi dung khá hay, đoạn đầu tuyệt vời, về cuối hơi đuối####[([0], [1, 2], 'POS'), ([0], [4], 'POS'), ([8], [9], 'POS'), ([10, 11], [12, 13], 'POS'), ([14, 15], [16, 17], 'POS'), ([19], [20, 21], 'NEG')]"
"hương rất thích hợp cho nơi trang nghiêm, phòng tập yoga, hoặc cần thư giãn bớt căng thẳng và làm nhẹ tinh thần rất hiệu quả.","hương rất thích hợp cho nơi trang nghiêm, phòng tập yoga, hoặc cần thư giãn bớt căng thẳng và làm nhẹ tinh thần rất hiệu quả.####[([0], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], 'POS'), ([], [13, 14, 15, 16, 17], 'POS'), ([], [19, 20, 21, 22, 23, 24, 25], 'POS')]"
